# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  88.65      	1868.42      	23651.8      	18211.8      	15057.6      	15069.8      	17.8987      	-1.43581      	-1.26745      	607.593      
   88.7      	 1875.3      	23324.1      	18339.7      	14375.5      	14388.3      	17.8989      	-1.42568      	-1.20883      	605.395      
  88.75      	1881.95      	23002.8      	18454.1      	13695.3      	13708.6      	 17.899      	-1.41472      	-1.14728      	603.842      
   88.8      	 1888.5      	22689.3      	18552.6      	13022.5      	13036.4      	17.8991      	-1.40347      	-1.08345      	602.636      
  88.85      	1894.85      	22384.6      	  18636      	12358.9      	12373.4      	17.8993      	-1.39256      	-1.01854      	601.659      
   88.9      	1900.76      	22089.7      	18706.8      	11703.8      	11718.9      	17.8995      	-1.38261      	-0.954332      	600.299      
  88.95      	1906.14      	  21807      	18768.5      	11056.9      	11072.5      	17.8997      	-1.37413      	-0.892872      	598.354      
     89      	1910.81      	21535.3      	18820.4      	10417.8      	10433.9      	17.8999      	-1.36753      	-0.835888      	595.269      
  89.05      	1914.68      	21268.8      	18857.9      	9783.31      	9799.79      	17.9002      	-1.36307      	-0.784446      	  590.9      
   89.1      	 1917.8      	21004.9      	18879.3      	9151.82      	9168.64      	17.9004      	-1.36099      	-0.738878      	584.854      
  89.15      	1920.42      	20744.5      	18883.7      	8527.64      	8544.74      	17.9007      	-1.36142      	-0.698879      	577.345      
   89.2      	1922.31      	20484.7      	18867.2      	7914.93      	7932.21      	 17.901      	-1.36455      	-0.663567      	568.279      
  89.25      	1923.14      	20218.5      	18822.6      	7314.79      	 7332.2      	17.9013      	-1.37088      	-0.631507      	558.073      
   89.3      	1922.69      	19938.6      	18742.7      	6729.48      	6746.97      	17.9016      	-1.38117      	-0.600905      	547.201      
  89.35      	1920.83      	19638.1      	18621.7      	6159.04      	6176.63      	17.9019      	-1.39597      	-0.569951      	536.955      
   89.4      	1917.66      	19310.5      	18456.3      	5597.21      	5614.96      	17.9022      	-1.41483      	-0.537137      	528.407      
  89.45      	1913.49      	18955.5      	18248.9      	5037.62      	5055.68      	17.9026      	-1.43577      	-0.501449      	523.091      
   89.5      	1908.75      	  18585      	18012.6      	4478.41      	4496.93      	17.9029      	-1.45543      	-0.462359      	521.383      
  89.55      	1903.44      	18221.7      	17769.9      	3922.24      	3941.36      	17.9031      	-1.47059      	-0.419616      	522.794      
   89.6      	1897.57      	17898.9      	  17554      	3370.47      	3390.24      	17.9034      	-1.47966      	-0.373059      	525.519      
  89.65      	1891.17      	17662.9      	17412.1      	2817.17      	2837.58      	17.9037      	-1.48292      	-0.322604      	528.004      
   89.7      	1884.46      	17564.3      	17394.1      	2255.89      	2276.88      	 17.904      	-1.48191      	-0.268428      	529.111      
  89.75      	1877.78      	17638.8      	17533.1      	1687.31      	1708.84      	17.9043      	-1.47852      	-0.211197      	529.076      
   89.8      	1871.65      	17891.2      	17831.4      	1116.31      	1138.36      	17.9046      	-1.47419      	-0.151994      	528.469      
  89.85      	1866.29      	  18287      	18253.8      	545.789      	 568.37      	17.9049      	-1.46932      	-0.0918521      	528.221      
   89.9      	1861.55      	18757.4      	  18732      	-26.7984      	-3.66167      	17.9051      	-1.46324      	-0.031428      	528.499      
  89.95      	1856.73      	19231.3      	19195.9      	-609.364      	-585.637      	17.9054      	-1.45467      	0.0288056      	529.338      
     90      	 1851.1      	19667.5      	19604.5      	-1206.61      	-1182.27      	17.9057      	-1.44227      	0.0881723      	530.448      
  90.05      	1843.94      	20053.6      	19945.4      	-1811.25      	-1786.27      	17.9059      	-1.42514      	0.145778      	531.892      
   90.1      	1835.08      	20388.2      	20218.6      	-2412.64      	-2387.02      	17.9062      	-1.40316      	0.200839      	533.491      
  90.15      	1824.85      	20677.4      	  20431      	-3007.81      	-2981.55      	17.9064      	-1.37724      	0.252891      	535.124      
   90.2      	1813.87      	20934.5      	20596.2      	-3598.39      	-3571.51      	17.9067      	-1.3492      	0.301798      	536.495      
  90.25      	1802.63      	21172.9      	20727.9      	-4187.49      	-4160.01      	17.9069      	-1.32096      	0.347673      	537.454      
   90.3      	1791.28      	21403.4      	20836.7      	-4776.97      	-4748.91      	17.9071      	-1.29377      	0.390675      	537.808      
  90.35      	1779.74      	21635.2      	20933.3      	-5362.18      	-5333.58      	17.9073      	-1.26816      	0.430943      	537.685      
   90.4      	1767.57      	21870.9      	21024.1      	-5931.9      	-5902.78      	17.9074      	-1.24443      	0.468857      	537.254      
  90.45      	1754.36      	22100.8      	21104.5      	-6473.21      	-6443.6      	17.9076      	-1.22287      	0.505169      	536.757      
   90.5      	1740.09      	22311.5      	  21166      	-6975.71      	-6945.65      	17.9077      	-1.20364      	0.540664      	536.251      
  90.55      	1725.04      	22495.2      	21204.7      	-7433.01      	-7402.53      	17.9079      	-1.18681      	0.57575      	535.876      
   90.6      	1709.45      	22646.8      	21220.2      	-7837.92      	-7807.07      	 17.908      	-1.17253      	0.610198      	535.644      
  90.65      	 1693.6      	  22765      	21216.5      	-8182.93      	-8151.76      	17.9081      	-1.16115      	0.643011      	535.581      
   90.7      	1677.52      	  22857      	21202.4      	-8470.84      	-8439.4      	17.9083      	-1.15297      	0.672564      	535.478      
  90.75      	1661.04      	22935.1      	21187.4      	-8716.19      	-8684.54      	17.9084      	-1.14801      	0.697109      	535.015      
   90.8      	1643.91      	23008.7      	  21177      	-8932.82      	-8901.02      	17.9085      	-1.1461      	0.715289      	533.849      
  90.85      	1626.33      	23079.2      	21171.5      	-9125.75      	-9093.85      	17.9087      	-1.14693      	0.726349      	531.871      
   90.9      	1608.27      	23143.2      	  21168      	-9294.74      	-9262.81      	17.9089      	-1.14973      	0.730192      	529.116      
  90.95      	1589.84      	23195.7      	21162.5      	-9437.02      	-9405.1      	 17.909      	-1.15332      	0.727578      	525.801      
     91      	1571.07      	23230.7      	21151.2      	-9548.3      	-9516.44      	17.9092      	-1.15672      	0.720171      	522.182      
  91.05      	1551.86      	23247.1      	21133.9      	-9626.39      	-9594.61      	17.9093      	-1.15936      	0.710061      	518.594      
   91.1      	1531.97      	23246.4      	21112.5      	-9671.61      	-9639.93      	17.9095      	-1.16094      	0.699154      	515.308      
  91.15      	1511.18      	23229.9      	21087.3      	-9687.5      	-9655.94      	17.9097      	-1.16122      	0.688898      	512.487      
   91.2      	1489.45      	23202.5      	21059.1      	-9683.06      	-9651.61      	17.9098      	-1.16014      	0.680327      	510.186      
  91.25      	   1467      	23170.8      	21029.4      	-9672.05      	-9640.7      	  17.91      	-1.15794      	0.674185      	508.381      
   91.3      	1444.26      	23140.3      	20997.2      	-9669.24      	-9637.96      	17.9101      	-1.1551      	0.670935      	506.923      
  91.35      	1421.65      	23113.7      	20960.7      	-9685.23      	-9653.99      	17.9103      	-1.15205      	0.670723      	505.535      
   91.4      	1399.31      	23094.6      	20922.4      	-9722.46      	-9691.26      	17.9104      	-1.14914      	0.673404      	504.126      
  91.45      	1377.11      	23084.3      	20887.7      	-9772.88      	-9741.66      	17.9105      	-1.14684      	0.678688      	503.319      
   91.5      	1354.83      	23079.7      	20858.8      	-9823.6      	-9792.33      	17.9107      	-1.14548      	0.686171      	503.569      
  91.55      	1332.34      	23075.1      	20834.6      	-9863.91      	-9832.57      	17.9108      	-1.14472      	0.695211      	504.526      
   91.6      	1309.72      	23065.9      	20815.2      	-9883.37      	-9851.94      	 17.911      	-1.14443      	0.70512      	505.939      
  91.65      	1286.93      	23046.4      	20797.8      	-9874.51      	-9843.03      	17.9112      	-1.14519      	0.715381      	 507.69      
   91.7      	1264.22      	23010.6      	20776.5      	-9835.93      	-9804.41      	17.9113      	-1.1473      	0.725145      	509.543      
  91.75      	1241.43      	22958.5      	20751.6      	-9766.65      	-9735.12      	17.9115      	-1.1502      	0.732704      	511.337      
   91.8      	1218.46      	22894.5      	20726.7      	-9668.62      	-9637.12      	17.9117      	-1.15345      	0.736083      	512.963      
  91.85      	1195.46      	22819.3      	20700.1      	-9547.05      	-9515.61      	17.9118      	-1.1574      	0.734085      	514.239      
   91.9      	1172.61      	22728.5      	20666.3      	-9402.67      	-9371.33      	 17.912      	-1.16249      	0.726404      	 515.06      
  91.95      	1150.01      	22620.7      	20623.6      	-9235.31      	-9204.12      	17.9121      	-1.16861      	0.713126      	515.473      
     92      	 1127.8      	22497.8      	20574.4      	-9042.95      	-9011.94      	17.9123      	-1.1754      	0.694675      	515.641      
  92.05      	1105.99      	22355.9      	20519.7      	-8812.74      	-8781.94      	17.9124      	-1.18268      	0.671915      	 515.81      
   92.1      	1084.28      	22193.7      	20463.3      	-8529.65      	-8499.11      	17.9125      	-1.19016      	0.645936      	516.268      
  92.15      	1062.44      	  22019      	20412.4      	-8192.42      	-8162.16      	17.9125      	-1.19744      	0.617772      	517.165      
   92.2      	1040.61      	21838.2      	20367.5      	-7811.2      	-7781.25      	17.9126      	-1.20419      	0.588129      	518.381      
  92.25      	 1018.9      	21655.7      	20329.3      	-7391.7      	-7362.09      	17.9126      	-1.21012      	0.557161      	519.848      
   92.3      	997.437      	21480.8      	20305.6      	-6932.17      	-6902.92      	17.9127      	-1.21486      	0.524464      	521.716      
  92.35      	976.303      	  21321      	20300.7      	-6435.34      	-6406.47      	17.9127      	-1.2179      	0.489275      	523.984      
   92.4      	 955.55      	21175.6      	20307.6      	-5911.68      	-5883.2      	17.9127      	-1.21891      	0.450848      	526.344      
  92.45      	935.025      	21038.9      	20315.9      	-5370.27      	-5342.21      	17.9127      	-1.21796      	0.408745      	528.475      
   92.5      	914.645      	20902.1      	20313.7      	-4815.18      	-4787.57      	17.9126      	-1.21543      	0.36275      	530.203      
  92.55      	894.484      	  20755      	20289.4      	-4248.18      	-4221.05      	17.9126      	-1.21188      	0.312737      	531.468      
   92.6      	874.753      	20594.4      	20239.1      	-3667.19      	-3640.57      	17.9125      	-1.20789      	0.258698      	532.379      
  92.65      	855.758      	20426.3      	20168.6      	-3066.85      	-3040.76      	17.9125      	 -1.204      	0.200757      	 533.14      
   92.7      	837.775      	20257.2      	20082.8      	-2446.67      	-2421.14      	17.9124      	-1.20085      	0.139324      	533.827      
  92.75      	 821.01      	20089.6      	19981.5      	-1813.41      	-1788.46      	17.9123      	-1.19922      	0.0753094      	534.377      
   92.8      	805.559      	19927.3      	19866.7      	-1173.21      	-1148.84      	17.9121      	-1.19958      	0.00998836      	534.796      
  92.85      	791.348      	19776.6      	19743.6      	-529.167      	-505.391      	 17.912      	 -1.202      	-0.0552918      	535.207      
   92.9      	778.255      	  19641      	19614.7      	113.105      	136.295      	17.9118      	-1.20623      	-0.119281      	535.696      
  92.95      	766.323      	19519.6      	19479.5      	746.401      	769.018      	17.9116      	-1.21197      	-0.180852      	536.311      
     93      	 755.91      	19412.5      	19338.7      	 1365.9      	1387.96      	17.9114      	-1.21915      	-0.238927      	537.175      
  93.05      	747.365      	19322.4      	19196.2      	1968.25      	 1989.8      	17.9112      	-1.22786      	-0.292513      	 538.44      
   93.1      	741.103      	19255.2      	19059.7      	2551.54      	2572.62      	17.9109      	-1.23807      	-0.340926      	540.241      
  93.15      	737.643      	19223.2      	18943.6      	3113.51      	3134.17      	17.9106      	-1.24944      	-0.383919      	542.669      
   93.2      	736.825      	19238.2      	18862.3      	3653.91      	3674.19      	17.9104      	-1.26138      	-0.421527      	545.696      
  93.25      	737.896      	19300.7      	18816.8      	4179.75      	4199.68      	17.9101      	-1.27328      	-0.454002      	549.256      
