# Sensor: Sensor Generator      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:01      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	      
Time [s]      	Power (electrical)      [    k W      ]      	 Torque      [     Nm      ]      	Torque on main shaft      [   k Nm      ]      	Torque diff. on main shaft      [   k Nm      ]      	    RPM      [    rpm      ]      	Filtered RPM      [    rpm      ]      	Electricity production      [   k Wh      ]      	 Region      [             ]      
  11.85      	14326.4      	1.94864e+07      	19486.4      	-21173.1      	7.02065      	7.02065      	46.6015      	      0      
   11.9      	14275.8      	1.95128e+07      	19512.8      	-21539.7      	6.98637      	6.98637      	46.7997      	      0      
  11.95      	  14226      	1.95414e+07      	19541.4      	-21886.9      	6.95182      	6.95182      	46.9973      	      0      
     12      	14177.6      	1.95721e+07      	19572.1      	 -22230      	6.91728      	6.91728      	47.1942      	      0      
  12.05      	14131.7      	1.96051e+07      	19605.1      	-22553.4      	6.88328      	6.88328      	47.3905      	      0      
   12.1      	14076.8      	1.9624e+07      	  19624      	-22862.2      	6.84992      	6.84992      	 47.586      	      0      
  12.15      	14009.3      	1.9624e+07      	  19624      	-23131.9      	6.81711      	6.81711      	47.7806      	      0      
   12.2      	13942.8      	1.9624e+07      	  19624      	-23410.5      	6.78474      	6.78474      	47.9742      	      0      
  12.25      	13876.8      	1.9624e+07      	  19624      	-23680.8      	 6.7526      	 6.7526      	 48.167      	      0      
   12.3      	13810.4      	1.9624e+07      	  19624      	-23971.3      	6.72028      	6.72028      	48.3588      	      0      
  12.35      	13742.5      	1.9624e+07      	  19624      	-24228.1      	6.68726      	6.68726      	48.5496      	      0      
   12.4      	13672.4      	1.9624e+07      	  19624      	-24466.7      	6.65315      	6.65315      	48.7395      	      0      
  12.45      	13599.7      	1.9624e+07      	  19624      	-24679.3      	6.61776      	6.61776      	48.9284      	      0      
   12.5      	13524.1      	1.9624e+07      	  19624      	-24901.6      	  6.581      	  6.581      	49.1163      	      0      
  12.55      	13445.9      	1.9624e+07      	  19624      	-25108.7      	6.54295      	6.54295      	 49.303      	      0      
   12.6      	13365.4      	1.9624e+07      	  19624      	-25323.9      	6.50378      	6.50378      	49.4886      	      0      
  12.65      	  13283      	1.9624e+07      	  19624      	-25524.2      	6.46369      	6.46369      	49.6731      	      0      
   12.7      	13199.4      	1.9624e+07      	  19624      	-25732.2      	6.42297      	6.42297      	49.8565      	      0      
  12.75      	13115.1      	1.9624e+07      	  19624      	-25923.5      	6.38195      	6.38195      	50.0386      	      0      
   12.8      	  13031      	1.9624e+07      	  19624      	-26115.5      	6.34104      	6.34104      	50.2196      	      0      
  12.85      	12948.1      	1.9624e+07      	  19624      	-26282.4      	6.30068      	6.30068      	50.3994      	      0      
   12.9      	12866.7      	1.9624e+07      	  19624      	-26437.5      	6.26109      	6.26109      	50.5781      	      0      
  12.95      	12786.7      	1.9624e+07      	  19624      	 -26548      	6.22214      	6.22214      	50.7557      	      0      
     13      	12707.9      	1.9624e+07      	  19624      	-26616.5      	6.18383      	6.18383      	50.9322      	      0      
  13.05      	12630.5      	1.9624e+07      	  19624      	-26610.5      	6.14614      	6.14614      	51.1076      	      0      
   13.1      	12553.7      	1.9624e+07      	  19624      	-26005.5      	6.10879      	6.10879      	 51.282      	      0      
  13.15      	12477.1      	1.9624e+07      	  19624      	-25404.5      	6.07151      	6.07151      	51.4553      	      0      
   13.2      	  12401      	1.9624e+07      	  19624      	-24869.2      	6.03446      	6.03446      	51.6275      	      0      
  13.25      	12325.5      	1.9624e+07      	  19624      	-24375.5      	5.99774      	5.99774      	51.7987      	      0      
   13.3      	12250.4      	1.9624e+07      	  19624      	-23913.5      	5.96119      	5.96119      	51.9689      	      0      
  13.35      	12174.6      	1.9624e+07      	  19624      	-23496.1      	5.92432      	5.92432      	 52.138      	      0      
   13.4      	12097.2      	1.9624e+07      	  19624      	-23120.2      	5.88667      	5.88667      	 52.306      	      0      
  13.45      	12017.9      	1.9624e+07      	  19624      	-22769.3      	5.84808      	5.84808      	52.4729      	      0      
   13.5      	11939.1      	1.9624e+07      	  19624      	-22404.3      	5.80972      	5.80972      	52.6387      	      0      
  13.55      	11863.9      	1.9624e+07      	  19624      	 -22018      	 5.7731      	 5.7731      	52.8035      	      0      
   13.6      	11791.4      	1.9624e+07      	  19624      	-21597.7      	5.73784      	5.73784      	52.9673      	      0      
  13.65      	  11719      	1.9624e+07      	  19624      	-21160.2      	5.70262      	5.70262      	  53.13      	      0      
   13.7      	11648.5      	1.9624e+07      	  19624      	-20687.7      	5.66832      	5.66832      	53.2918      	      0      
  13.75      	11582.2      	1.9624e+07      	  19624      	-20195.6      	5.63604      	5.63604      	53.4527      	      0      
   13.8      	11518.9      	1.9624e+07      	  19624      	-19670.4      	5.60523      	5.60523      	53.6127      	      0      
  13.85      	11457.5      	1.9624e+07      	  19624      	-19145.2      	5.57535      	5.57535      	53.7718      	      0      
   13.9      	11398.4      	1.9624e+07      	  19624      	-18614.1      	5.54658      	5.54658      	53.9301      	      0      
  13.95      	11341.5      	1.9624e+07      	  19624      	-18109.8      	5.51891      	5.51891      	54.0876      	      0      
     14      	11286.6      	1.9624e+07      	  19624      	-17602.9      	5.49221      	5.49221      	54.2444      	      0      
  14.05      	11233.2      	1.9624e+07      	  19624      	-17108.9      	5.46619      	5.46619      	54.4004      	      0      
   14.1      	11181.1      	1.9624e+07      	  19624      	-16600.6      	5.44085      	5.44085      	54.5557      	      0      
  14.15      	11130.5      	1.9624e+07      	  19624      	-16125.8      	5.41625      	5.41625      	54.7103      	      0      
   14.2      	11081.2      	1.9624e+07      	  19624      	 -15653      	5.39224      	5.39224      	54.8642      	      0      
  14.25      	11032.5      	1.9624e+07      	  19624      	-15210.6      	5.36853      	5.36853      	55.0174      	      0      
   14.3      	10984.2      	1.9624e+07      	  19624      	-14755.8      	5.34505      	5.34505      	  55.17      	      0      
  14.35      	10937.4      	1.9624e+07      	  19624      	-14325.3      	5.32228      	5.32228      	55.3219      	      0      
   14.4      	10892.5      	1.9624e+07      	  19624      	-13879.6      	5.30041      	5.30041      	55.4732      	      0      
  14.45      	10848.1      	1.9624e+07      	  19624      	-13462.3      	5.27881      	5.27881      	55.6238      	      0      
   14.5      	10804.1      	1.9624e+07      	  19624      	-13027.3      	5.25741      	5.25741      	55.7739      	      0      
  14.55      	10762.3      	1.9624e+07      	  19624      	-12618.8      	5.23709      	5.23709      	55.9234      	      0      
   14.6      	  10723      	1.9624e+07      	  19624      	-12188.5      	5.21796      	5.21796      	56.0723      	      0      
  14.65      	  10685      	1.9624e+07      	  19624      	-11787.7      	5.19947      	5.19947      	56.2207      	      0      
   14.7      	10648.3      	1.9624e+07      	  19624      	 -11367      	5.18158      	5.18158      	56.3686      	      0      
  14.75      	10613.4      	1.9624e+07      	  19624      	 -10980      	5.16459      	5.16459      	 56.516      	      0      
   14.8      	10580.2      	1.9624e+07      	  19624      	-10572.3      	5.14845      	5.14845      	56.6629      	      0      
  14.85      	10548.3      	1.9624e+07      	  19624      	-10198.6      	5.13295      	5.13295      	56.8094      	      0      
   14.9      	10517.6      	1.9624e+07      	  19624      	-9801.15      	5.11799      	5.11799      	56.9555      	      0      
  14.95      	  10488      	1.9624e+07      	  19624      	-9440.88      	5.10356      	5.10356      	57.1012      	      0      
     15      	10459.6      	1.9624e+07      	  19624      	-9057.98      	5.08975      	5.08975      	57.2465      	      0      
  15.05      	10432.1      	1.9624e+07      	  19624      	-8711.79      	5.07639      	5.07639      	57.3914      	      0      
   15.1      	  10405      	1.9624e+07      	  19624      	-8337.52      	5.06322      	5.06322      	57.5359      	      0      
  15.15      	10378.5      	1.9624e+07      	  19624      	-7999.9      	5.05028      	5.05028      	  57.68      	      0      
   15.2      	  10353      	1.9624e+07      	  19624      	-7632.91      	5.03787      	5.03787      	57.8238      	      0      
  15.25      	10328.5      	1.9624e+07      	  19624      	-7304.13      	5.02595      	5.02595      	57.9673      	      0      
   15.3      	10304.5      	1.9624e+07      	  19624      	-6943.73      	 5.0143      	 5.0143      	58.1104      	      0      
  15.35      	10281.6      	1.9624e+07      	  19624      	-6621.81      	5.00314      	5.00314      	58.2532      	      0      
   15.4      	10260.4      	1.9624e+07      	  19624      	-6267.37      	4.99282      	4.99282      	58.3957      	      0      
  15.45      	10240.5      	1.9624e+07      	  19624      	-5953.55      	4.98315      	4.98315      	58.5379      	      0      
   15.5      	10221.5      	1.9624e+07      	  19624      	-5606.32      	 4.9739      	 4.9739      	58.6799      	      0      
  15.55      	10203.8      	1.9624e+07      	  19624      	-5301.79      	4.96528      	4.96528      	58.8216      	      0      
   15.6      	10187.5      	1.9624e+07      	  19624      	-4966.4      	4.95738      	4.95738      	58.9631      	      0      
  15.65      	10172.5      	1.9624e+07      	  19624      	-4675.56      	4.95005      	4.95005      	59.1044      	      0      
   15.7      	10158.4      	1.9624e+07      	  19624      	-4354.83      	4.94322      	4.94322      	59.2455      	      0      
  15.75      	10145.4      	1.9624e+07      	  19624      	-4083.6      	4.93686      	4.93686      	59.3864      	      0      
   15.8      	10133.1      	1.9624e+07      	  19624      	-3788.75      	 4.9309      	 4.9309      	59.5271      	      0      
  15.85      	10121.6      	1.9624e+07      	  19624      	-3551.19      	4.92528      	4.92528      	59.6677      	      0      
   15.9      	10110.4      	1.9624e+07      	  19624      	-3280.5      	4.91986      	4.91986      	59.8081      	      0      
  15.95      	10099.7      	1.9624e+07      	  19624      	-3040.09      	4.91463      	4.91463      	59.9484      	      0      
     16      	10089.6      	1.9624e+07      	  19624      	-2755.62      	 4.9097      	 4.9097      	60.0885      	      0      
  16.05      	10080.3      	1.9624e+07      	  19624      	-2516.46      	4.90518      	4.90518      	60.2285      	      0      
   16.1      	10071.7      	1.9624e+07      	  19624      	-2248.32      	4.90099      	4.90099      	60.3684      	      0      
  16.15      	10063.6      	1.9624e+07      	  19624      	-2029.28      	4.89709      	4.89709      	60.5082      	      0      
   16.2      	10056.7      	1.9624e+07      	  19624      	-1784.27      	4.89369      	4.89369      	60.6478      	      0      
  16.25      	10050.8      	1.9624e+07      	  19624      	-1590.7      	4.89083      	4.89083      	60.7874      	      0      
   16.3      	10045.6      	1.9624e+07      	  19624      	-1373.97      	4.88829      	4.88829      	 60.927      	      0      
  16.35      	  10041      	1.9624e+07      	  19624      	-1209.24      	4.88606      	4.88606      	61.0664      	      0      
   16.4      	10037.4      	1.9624e+07      	  19624      	-1023.77      	4.88431      	4.88431      	61.2058      	      0      
  16.45      	10034.7      	1.9624e+07      	  19624      	-891.617      	4.88299      	4.88299      	61.3452      	      0      
   16.5      	10032.4      	1.9624e+07      	  19624      	-741.249      	4.88191      	4.88191      	61.4845      	      0      
  16.55      	10030.6      	1.9624e+07      	  19624      	-640.923      	4.88099      	4.88099      	61.6239      	      0      
   16.6      	10029.1      	1.9624e+07      	  19624      	-521.839      	4.88026      	4.88026      	61.7631      	      0      
  16.65      	10027.9      	1.9624e+07      	  19624      	-445.279      	 4.8797      	 4.8797      	61.9024      	      0      
   16.7      	  10027      	1.9624e+07      	  19624      	-338.045      	4.87924      	4.87924      	62.0417      	      0      
  16.75      	10026.1      	1.9624e+07      	  19624      	-252.477      	 4.8788      	 4.8788      	62.1809      	      0      
   16.8      	10025.3      	1.9624e+07      	  19624      	-119.655      	4.87845      	4.87845      	62.3202      	      0      
  16.85      	10025.1      	1.9624e+07      	  19624      	13.9105      	4.87832      	4.87832      	62.4594      	      0      
