# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
  317.4      	16239.5      	20489.5      	944.015      	7.56855      	4.35408      	20.0397      	5.42617      	6.93941      	95.7897      	7.92755      	2.64252      	115.685      	2.27056      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.45      	16222.7      	20465.7      	943.709      	 7.5695      	4.35463      	20.0396      	5.42055      	6.93715      	95.8018      	7.92654      	2.64218      	117.955      	2.27085      	     22      	      0      	    -22      	      0      	      0      	      0      
  317.5      	16207.5      	20445.9      	943.293      	7.56974      	4.35476      	20.0395      	5.41547      	 6.9341      	95.8047      	 7.9263      	 2.6421      	120.226      	2.27092      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.55      	16189.9      	20424.9      	942.984      	7.56929      	4.35451      	20.0395      	5.40958      	6.93183      	95.7991      	7.92677      	2.64226      	122.497      	2.27079      	     22      	      0      	    -22      	      0      	      0      	      0      
  317.6      	16176.9      	  20411      	 942.58      	7.56839      	4.35399      	20.0394      	5.40525      	6.92886      	95.7877      	7.92771      	2.64257      	124.767      	2.27052      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.65      	  16162      	  20395      	 942.39      	7.56731      	4.35337      	20.0394      	5.40027      	6.92746      	95.7741      	7.92884      	2.64295      	127.038      	2.27019      	     22      	      0      	    -22      	      0      	      0      	      0      
  317.7      	16151.3      	20384.1      	942.083      	7.56634      	4.35281      	20.0394      	5.39669      	 6.9252      	95.7618      	7.92986      	2.64329      	129.308      	 2.2699      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.75      	  16138      	20368.8      	941.936      	7.56579      	4.35249      	20.0393      	5.39224      	6.92412      	95.7548      	7.93044      	2.64348      	131.579      	2.26974      	     22      	      0      	    -22      	      0      	      0      	      0      
  317.8      	16129.2      	20357.6      	941.616      	7.56585      	4.35253      	20.0393      	5.38932      	6.92177      	95.7556      	7.93037      	2.64346      	133.848      	2.26975      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.85      	16115.7      	20338.5      	941.459      	7.56658      	4.35295      	20.0393      	5.38479      	6.92061      	95.7648      	 7.9296      	 2.6432      	136.118      	2.26997      	     22      	      0      	    -22      	      0      	      0      	      0      
  317.9      	16103.8      	20319.8      	941.046      	7.56798      	4.35375      	20.0393      	5.38082      	6.91758      	95.7825      	7.92814      	2.64271      	138.388      	2.27039      	     22      	      0      	    -22      	      0      	      0      	      0      
 317.95      	16083.3      	20288.8      	940.686      	7.56989      	4.35485      	20.0393      	5.37398      	6.91493      	95.8068      	7.92613      	2.64204      	140.658      	2.27097      	     22      	      0      	    -22      	      0      	      0      	      0      
    318      	16059.4      	20252.8      	939.935      	7.57209      	4.35612      	20.0393      	5.36599      	6.90941      	95.8346      	7.92384      	2.64128      	142.929      	2.27163      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.05      	16014.6      	20190.3      	939.084      	7.57431      	 4.3574      	20.0393      	5.35101      	6.90316      	95.8627      	7.92151      	 2.6405      	  145.2      	2.27229      	     22      	      0      	    -22      	      0      	      0      	      0      
  318.1      	15948.1      	  20101      	937.446      	7.57636      	4.35857      	20.0393      	5.32879      	6.89112      	95.8885      	7.91937      	2.63979      	147.472      	2.27291      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.15      	15873.3      	20002.4      	935.009      	  7.578      	4.35952      	20.0393      	5.30379      	 6.8732      	95.9094      	7.91766      	2.63922      	149.745      	 2.2734      	     22      	      0      	    -22      	      0      	      0      	      0      
  318.2      	15831.2      	19946.5      	932.139      	 7.5791      	4.36015      	20.0393      	5.28973      	 6.8521      	95.9233      	7.91651      	2.63884      	152.018      	2.27373      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.25      	15788.1      	  19891      	 930.62      	7.57956      	4.36041      	20.0394      	5.27534      	6.84093      	95.9291      	7.91602      	2.63867      	154.291      	2.27387      	     22      	      0      	    -22      	      0      	      0      	      0      
  318.3      	15734.7      	19824.4      	 929.03      	 7.5793      	4.36027      	20.0394      	5.25749      	6.82925      	95.9258      	7.91629      	2.63876      	156.565      	2.27379      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.35      	15660.3      	19733.2      	927.061      	7.57833      	4.35971      	20.0395      	5.23263      	6.81478      	95.9135      	7.91731      	 2.6391      	158.839      	 2.2735      	     22      	      0      	    -22      	      0      	      0      	      0      
  318.4      	15573.1      	19627.4      	924.238      	7.57679      	4.35882      	20.0395      	5.20351      	6.79402      	 95.894      	7.91892      	2.63964      	161.113      	2.27304      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.45      	15459.4      	19489.1      	920.912      	7.57486      	4.35771      	20.0396      	5.16552      	6.76958      	95.8696      	7.92094      	2.64031      	163.386      	2.27246      	     22      	      0      	    -22      	      0      	      0      	      0      
  318.5      	15324.9      	19324.9      	916.413      	7.57272      	4.35648      	20.0397      	5.12057      	 6.7365      	95.8425      	7.92318      	2.64106      	165.659      	2.27182      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.55      	15162.3      	19125.2      	910.961      	7.57063      	4.35528      	20.0398      	5.06625      	6.69642      	95.8161      	7.92536      	2.64179      	167.931      	2.27119      	     22      	      0      	    -22      	      0      	      0      	      0      
  318.6      	14990.6      	18912.8      	904.169      	 7.5689      	4.35428      	20.0399      	5.00886      	 6.6465      	95.7942      	7.92717      	2.64239      	170.202      	2.27067      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.65      	14819.1      	18699.8      	896.824      	7.56755      	 4.3535      	  20.04      	4.95156      	6.59251      	95.7771      	7.92859      	2.64286      	172.473      	2.27026      	     22      	      0      	    -22      	      0      	      0      	      0      
  318.7      	14691.9      	18542.2      	889.299      	7.56642      	4.35285      	20.0401      	4.90907      	6.53719      	95.7627      	7.92978      	2.64326      	174.744      	2.26992      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.75      	14641.1      	18480.3      	883.559      	7.56551      	4.35233      	20.0402      	 4.8921      	  6.495      	95.7512      	7.93073      	2.64358      	177.014      	2.26965      	     22      	      0      	    -22      	      0      	      0      	      0      
  318.8      	14713.5      	18572.7      	881.054      	7.56502      	4.35205      	20.0403      	4.91627      	6.47658      	95.7451      	7.93124      	2.64375      	179.284      	2.26951      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.85      	14895.6      	18802.5      	883.863      	7.56508      	4.35208      	20.0404      	4.97712      	6.49723      	95.7458      	7.93118      	2.64373      	181.553      	2.26952      	     22      	      0      	    -22      	      0      	      0      	      0      
  318.9      	15146.5      	  19118      	891.275      	 7.5656      	4.35238      	20.0405      	5.06097      	6.55172      	95.7524      	7.93063      	2.64354      	183.823      	2.26968      	     22      	      0      	    -22      	      0      	      0      	      0      
 318.95      	15386.2      	19418.2      	901.382      	7.56647      	4.35288      	20.0406      	5.14104      	6.62601      	95.7634      	7.92973      	2.64324      	186.092      	2.26994      	     22      	      0      	    -22      	      0      	      0      	      0      
    319      	15564.2      	19640.1      	910.688      	7.56753      	4.35349      	20.0407      	5.20052      	6.69442      	95.7768      	7.92862      	2.64287      	188.362      	2.27026      	     22      	      0      	    -22      	      0      	      0      	      0      
 319.05      	15653.6      	19750.5      	 917.24      	7.56845      	4.35402      	20.0408      	5.23041      	6.74258      	95.7885      	7.92764      	2.64255      	190.632      	2.27054      	     22      	      0      	    -22      	      0      	      0      	      0      
  319.1      	15675.8      	19777.6      	920.063      	7.56883      	4.35424      	20.0409      	5.23783      	6.76333      	95.7933      	7.92725      	2.64242      	192.903      	2.27065      	     22      	      0      	    -22      	      0      	      0      	      0      
 319.15      	15651.9      	19748.3      	920.213      	7.56847      	4.35404      	 20.041      	5.22982      	6.76444      	95.7888      	7.92762      	2.64254      	195.173      	2.27054      	     22      	      0      	    -22      	      0      	      0      	      0      
  319.2      	15618.5      	19708.5      	918.614      	7.56755      	4.35351      	20.0411      	5.21866      	6.75268      	95.7771      	7.92859      	2.64286      	197.444      	2.27027      	     22      	      0      	    -22      	      0      	      0      	      0      
