# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:34:17      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
  505.2      	 673.52      	1286.28      	398.516      	5.00018      	15.8209      	    3.5      	 37.442      	88.6165      	63.2838      	11.9996      	3.99985      	246.078      	1.50006      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.25      	673.322      	 1285.9      	398.485      	5.00021      	 15.821      	    3.5      	 37.431      	88.6095      	63.2841      	11.9995      	3.99983      	247.578      	1.50006      	      4      	      0      	     -4      	      0      	      0      	      0      
  505.3      	673.127      	1285.52      	398.451      	5.00023      	15.8211      	    3.5      	37.4202      	88.6021      	63.2843      	11.9995      	3.99982      	249.078      	1.50007      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.35      	 672.92      	1285.12      	 398.42      	5.00025      	15.8211      	    3.5      	37.4087      	88.5951      	63.2846      	11.9994      	 3.9998      	250.578      	1.50007      	      4      	      0      	     -4      	      0      	      0      	      0      
  505.4      	672.716      	1284.72      	398.387      	5.00027      	15.8212      	    3.5      	37.3973      	88.5878      	63.2849      	11.9993      	3.99978      	252.078      	1.50008      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.45      	 672.49      	1284.28      	398.355      	5.00031      	15.8213      	    3.5      	37.3847      	88.5806      	63.2853      	11.9993      	3.99976      	253.578      	1.50009      	      4      	      0      	     -4      	      0      	      0      	      0      
  505.5      	672.265      	1283.84      	398.317      	5.00035      	15.8215      	    3.5      	37.3722      	88.5722      	63.2859      	11.9992      	3.99972      	255.078      	1.50011      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.55      	672.011      	1283.34      	398.277      	5.00042      	15.8217      	    3.5      	37.3581      	88.5634      	63.2867      	 11.999      	3.99967      	256.578      	1.50013      	      4      	      0      	     -4      	      0      	      0      	      0      
  505.6      	671.747      	1282.81      	 398.23      	 5.0005      	15.8219      	    3.5      	37.3434      	88.5528      	63.2877      	11.9988      	 3.9996      	258.078      	1.50015      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.65      	 671.44      	1282.21      	398.178      	5.00059      	15.8222      	    3.5      	37.3264      	88.5412      	63.2889      	11.9986      	3.99953      	259.578      	1.50018      	      4      	      0      	     -4      	      0      	      0      	      0      
  505.7      	671.095      	1281.52      	398.115      	5.00068      	15.8225      	    3.5      	37.3072      	88.5272      	63.2901      	11.9984      	3.99945      	261.079      	 1.5002      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.75      	670.672      	1280.69      	398.041      	5.00078      	15.8228      	    3.5      	37.2837      	88.5108      	63.2913      	11.9981      	3.99938      	262.579      	1.50023      	      4      	      0      	     -4      	      0      	      0      	      0      
  505.8      	670.154      	1279.68      	397.949      	5.00086      	15.8231      	    3.5      	37.2549      	88.4903      	63.2923      	11.9979      	3.99931      	264.079      	1.50026      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.85      	669.471      	1278.36      	397.834      	5.00093      	15.8233      	    3.5      	37.2169      	88.4648      	63.2932      	11.9978      	3.99926      	265.579      	1.50028      	      4      	      0      	     -4      	      0      	      0      	      0      
  505.9      	668.566      	1276.62      	397.683      	5.00097      	15.8234      	    3.5      	37.1666      	88.4312      	63.2938      	11.9977      	3.99922      	 267.08      	1.50029      	      4      	      0      	     -4      	      0      	      0      	      0      
 505.95      	667.381      	1274.35      	397.484      	5.00101      	15.8235      	    3.5      	37.1007      	 88.387      	63.2942      	11.9976      	 3.9992      	 268.58      	 1.5003      	      4      	      0      	     -4      	      0      	      0      	      0      
    506      	666.485      	1272.63      	397.239      	5.00102      	15.8236      	    3.5      	37.0509      	88.3325      	63.2944      	11.9975      	3.99918      	 270.08      	1.50031      	      4      	      0      	     -4      	      0      	      0      	      0      
 506.05      	665.942      	 1271.6      	397.054      	5.00102      	15.8236      	    3.5      	37.0208      	88.2913      	63.2944      	11.9975      	3.99918      	 271.58      	1.50031      	      4      	      0      	     -4      	      0      	      0      	      0      
  506.1      	665.511      	1270.77      	396.937      	5.00102      	15.8236      	    3.5      	36.9968      	88.2654      	63.2943      	11.9976      	3.99918      	273.081      	1.50031      	      4      	      0      	     -4      	      0      	      0      	      0      
 506.15      	 664.99      	1269.78      	396.845      	5.00102      	15.8236      	    3.5      	36.9678      	88.2449      	63.2943      	11.9976      	3.99919      	274.581      	 1.5003      	      4      	      0      	     -4      	      0      	      0      	      0      
  506.2      	664.333      	1268.53      	396.734      	5.00102      	15.8236      	    3.5      	36.9313      	88.2202      	63.2943      	11.9976      	3.99919      	276.081      	 1.5003      	      4      	      0      	     -4      	      0      	      0      	      0      
 506.25      	663.506      	1266.94      	396.594      	5.00103      	15.8236      	    3.5      	36.8853      	88.1891      	63.2944      	11.9975      	3.99918      	277.582      	1.50031      	      4      	      0      	     -4      	      0      	      0      	      0      
  506.3      	662.476      	1264.97      	396.416      	5.00105      	15.8237      	    3.5      	36.8281      	88.1496      	63.2947      	11.9975      	3.99916      	279.082      	1.50032      	      4      	      0      	     -4      	      0      	      0      	      0      
 506.35      	661.206      	1262.53      	396.195      	5.00109      	15.8238      	    3.5      	36.7574      	88.1004      	63.2952      	11.9974      	3.99913      	280.582      	1.50033      	      4      	      0      	     -4      	      0      	      0      	      0      
  506.4      	659.679      	1259.61      	395.922      	5.00114      	 15.824      	    3.5      	36.6726      	88.0396      	63.2958      	11.9973      	3.99909      	282.083      	1.50034      	      4      	      0      	     -4      	      0      	      0      	      0      
 506.45      	657.861      	1256.12      	395.592      	5.00119      	15.8241      	    3.5      	36.5715      	87.9662      	63.2964      	11.9972      	3.99905      	283.583      	1.50036      	      4      	      0      	     -4      	      0      	      0      	      0      
  506.5      	655.721      	1252.02      	395.197      	5.00124      	15.8243      	    3.5      	36.4525      	87.8785      	63.2971      	 11.997      	3.99901      	285.083      	1.50037      	      4      	      0      	     -4      	      0      	      0      	      0      
 506.55      	653.205      	1247.21      	394.733      	5.00128      	15.8244      	    3.5      	36.3126      	87.7752      	63.2976      	11.9969      	3.99898      	286.584      	1.50038      	      4      	      0      	     -4      	      0      	      0      	      0      
  506.6      	650.292      	1241.64      	394.186      	 5.0013      	15.8245      	    3.5      	36.1507      	87.6536      	63.2979      	11.9969      	3.99896      	288.084      	1.50039      	      4      	      0      	     -4      	      0      	      0      	      0      
 506.65      	646.992      	1235.34      	393.551      	5.00131      	15.8245      	    3.5      	35.9673      	87.5125      	 63.298      	11.9969      	3.99895      	289.584      	1.50039      	      4      	      0      	     -4      	      0      	      0      	      0      
  506.7      	643.362      	1228.41      	392.829      	 5.0013      	15.8245      	    3.5      	35.7655      	87.3519      	63.2979      	11.9969      	3.99896      	291.085      	1.50039      	      4      	      0      	     -4      	      0      	      0      	      0      
 506.75      	 639.58      	 1221.2      	392.029      	5.00127      	15.8244      	    3.5      	35.5552      	87.1739      	63.2975      	 11.997      	3.99899      	292.585      	1.50038      	      4      	      0      	     -4      	      0      	      0      	      0      
  506.8      	635.921      	1214.22      	391.182      	5.00122      	15.8242      	    3.5      	35.3518      	86.9857      	63.2968      	11.9971      	3.99903      	294.086      	1.50036      	      4      	      0      	     -4      	      0      	      0      	      0      
 506.85      	632.735      	1208.16      	390.343      	5.00115      	 15.824      	    3.5      	35.1747      	 86.799      	 63.296      	11.9972      	3.99908      	295.586      	1.50034      	      4      	      0      	     -4      	      0      	      0      	      0      
  506.9      	630.515      	1203.94      	389.579      	5.00108      	15.8238      	    3.5      	35.0513      	86.6292      	 63.295      	11.9974      	3.99914      	297.086      	1.50032      	      4      	      0      	     -4      	      0      	      0      	      0      
