# Sensor: Sensor Blade [Time] [Blade 1]      
# Description: Time series      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:36:59      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	      
Time [s]      	Root force (magnitude)      [    k N      ]      	Root moment (magnitude)      [   k Nm      ]      	Root moment (out-of-plane)      [   k Nm      ]      	Root moment (in-plane)      [   k Nm      ]      	Root moment about shaft      [   k Nm      ]      	Pitch angle      [      °      ]      	Tip deflection (out-of-plane)      [      m      ]      	Tip deflection (in-plane)      [      m      ]      	Root torque      [   k Nm      ]      
  126.5      	1749.34      	34712.3      	33869.2      	-7442.59      	-7414.21      	10.2647      	2.46738      	-1.34045      	487.151      
 126.55      	1733.52      	34770.5      	33847.6      	-7804.12      	-7775.48      	10.2641      	 2.4697      	-1.3107      	  485.6      
  126.6      	 1717.7      	34815.7      	33816.9      	-8132.09      	-8103.19      	10.2635      	2.47075      	-1.28208      	484.293      
 126.65      	1701.82      	34856.5      	33785.1      	-8434.05      	-8404.92      	10.2629      	2.47024      	-1.25533      	483.152      
  126.7      	1685.56      	34900.3      	33758.5      	-8717.06      	-8687.7      	10.2622      	2.46804      	-1.23121      	482.004      
 126.75      	1668.82      	34949.3      	33738.6      	-8986.14      	-8956.59      	10.2616      	2.46426      	-1.21042      	480.703      
  126.8      	1651.54      	35001.7      	33723.7      	-9243.04      	-9213.32      	10.2609      	2.45938      	-1.19325      	479.163      
 126.85      	1633.89      	35053.6      	33710.4      	-9485.07      	-9455.19      	10.2603      	2.45402      	-1.17932      	477.443      
  126.9      	1616.07      	  35101      	33696.3      	-9708.09      	-9678.08      	10.2596      	2.44873      	-1.1677      	475.658      
 126.95      	1598.13      	35143.8      	33682.6      	-9908.36      	-9878.24      	10.2589      	 2.4439      	-1.15739      	474.013      
    127      	1579.78      	35181.7      	33671.1      	 -10081      	-10050.7      	10.2582      	2.43981      	-1.14766      	472.675      
 127.05      	1560.68      	35213.8      	33661.9      	-10222.8      	-10192.5      	10.2575      	 2.4366      	-1.13802      	471.709      
  127.1      	 1540.7      	35241.3      	33655.6      	-10337.6      	-10307.2      	10.2568      	2.43424      	-1.12824      	471.097      
 127.15      	1520.01      	35265.8      	33651.2      	-10435.1      	-10404.7      	10.2561      	2.43254      	-1.11831      	470.737      
  127.2      	1498.97      	35285.7      	33644.1      	 -10525      	-10494.5      	10.2553      	2.43138      	-1.10839      	470.444      
 127.25      	1477.91      	35299.3      	  33631      	-10612.1      	-10581.5      	10.2546      	2.43069      	-1.09867      	470.058      
  127.3      	1456.94      	35308.1      	  33614      	-10695.5      	-10664.9      	10.2538      	2.43036      	-1.0894      	469.573      
 127.35      	 1435.9      	35313.6      	33596.6      	 -10768      	-10737.3      	 10.253      	2.43017      	-1.08078      	469.417      
  127.4      	1414.58      	35311.8      	33578.2      	-10819.7      	-10788.9      	10.2523      	2.42994      	-1.07306      	469.873      
 127.45      	1392.86      	35297.9      	  33556      	 -10843      	-10812.1      	10.2516      	2.42984      	-1.06667      	470.658      
  127.5      	1370.84      	35271.5      	33531.9      	 -10832      	-10801.1      	10.2509      	2.42979      	-1.06203      	471.622      
 127.55      	1348.62      	35232.4      	33506.8      	-10782.2      	-10751.4      	10.2502      	2.42925      	-1.05948      	472.754      
  127.6      	1326.34      	35177.7      	33478.2      	-10692.2      	-10661.4      	10.2495      	2.42799      	-1.05962      	473.934      
 127.65      	1303.94      	35108.5      	33446.5      	-10563.3      	-10532.5      	10.2489      	2.42647      	-1.06354      	475.058      
  127.7      	1281.39      	35030.2      	33415.8      	-10399.6      	 -10369      	10.2483      	2.42509      	-1.07231      	476.075      
 127.75      	1258.72      	34944.9      	33386.2      	 -10206      	-10175.5      	10.2477      	 2.4237      	-1.08634      	476.903      
  127.8      	1236.06      	34849.8      	  33354      	-9983.82      	-9953.55      	10.2471      	2.42206      	-1.1055      	477.478      
 127.85      	 1213.5      	  34742      	33315.7      	-9732.84      	-9702.8      	10.2465      	2.42035      	-1.12946      	477.823      
  127.9      	1191.12      	34620.5      	33270.8      	-9449.8      	-9420.01      	10.2459      	2.41881      	-1.15768      	478.078      
 127.95      	1168.89      	  34487      	33222.5      	-9126.73      	-9097.24      	10.2452      	2.41752      	-1.18926      	478.485      
    128      	1146.68      	34347.9      	33177.3      	-8759.28      	-8730.11      	10.2446      	2.41658      	-1.2232      	479.255      
 128.05      	1124.49      	34209.4      	33139.3      	-8351.75      	-8322.92      	10.2439      	 2.4161      	-1.25865      	480.406      
  128.1      	1102.43      	34072.6      	33106.3      	-7912.13      	-7883.66      	10.2433      	2.41606      	-1.29514      	481.776      
 128.15      	1080.58      	  33940      	33078.3      	-7445.84      	-7417.75      	10.2426      	2.41653      	-1.33253      	483.299      
  128.2      	1059.14      	  33821      	33063.2      	-6955.15      	-6927.45      	10.2418      	2.41776      	-1.37094      	485.106      
 128.25      	 1038.4      	33724.6      	33068.4      	-6443.62      	-6416.31      	10.2411      	2.42027      	-1.41068      	487.274      
  128.3      	1018.49      	33652.5      	33093.2      	-5917.38      	-5890.47      	10.2404      	2.42455      	-1.45203      	489.663      
 128.35      	999.156      	33599.4      	33130.5      	-5382.3      	-5355.8      	10.2397      	 2.4308      	-1.49506      	492.019      
  128.4      	980.012      	33553.4      	33166.9      	-4843.22      	-4817.14      	 10.239      	2.43896      	-1.53959      	494.103      
 128.45      	960.858      	33499.6      	33187.1      	-4301.87      	-4276.22      	10.2383      	2.44876      	-1.58535      	495.825      
  128.5      	941.927      	33433.1      	33186.6      	-3753.56      	-3728.36      	10.2375      	 2.4598      	-1.6322      	497.406      
 128.55      	923.753      	33362.1      	33173.8      	-3192.17      	-3167.43      	10.2368      	2.47164      	-1.68023      	499.213      
  128.6      	 906.71      	  33293      	33154.8      	-2617.61      	-2593.32      	10.2361      	2.48383      	-1.72952      	501.336      
 128.65      	890.928      	33223.8      	33126.3      	-2033.66      	-2009.83      	10.2354      	2.49567      	-1.77997      	503.602      
  128.7      	876.488      	33154.1      	33087.5      	-1442.06      	-1418.69      	10.2346      	2.50637      	-1.83126      	505.922      
 128.75      	863.374      	33090.2      	33044.3      	-843.179      	-820.268      	10.2339      	2.51542      	-1.88296      	508.358      
  128.8      	851.426      	33037.8      	33001.7      	-239.261      	-216.811      	10.2331      	2.52298      	-1.93471      	510.918      
 128.85      	840.486      	32995.9      	32958.7      	  367.9      	389.888      	10.2323      	2.52955      	-1.98618      	513.532      
  128.9      	830.596      	32959.1      	32909.3      	980.432      	1001.96      	10.2315      	2.53525      	-2.03711      	516.184      
 128.95      	822.001      	32922.1      	32847.9      	1601.58      	1622.64      	10.2307      	2.53968      	-2.08732      	518.946      
    129      	815.238      	32887.2      	32776.3      	2230.88      	2251.47      	10.2299      	2.54257      	-2.13669      	521.926      
 129.05      	811.095      	32868.9      	32708.8      	2862.15      	2882.29      	10.2292      	2.54414      	-2.18524      	525.211      
  129.1      	809.849      	32884.7      	32663.8      	3489.64      	3509.34      	10.2284      	2.54486      	-2.23313      	528.785      
 129.15      	810.883      	32941.2      	32647.8      	4116.18      	4135.45      	10.2276      	2.54507      	-2.28059      	532.548      
  129.2      	813.258      	33033.2      	32655.1      	 4746.8      	4765.64      	10.2269      	2.54521      	-2.32783      	536.352      
 129.25      	816.315      	33151.4      	32676.4      	5380.73      	5399.13      	10.2262      	2.54599      	-2.37494      	540.051      
  129.3      	 819.97      	33285.8      	32701.7      	6018.76      	6036.71      	10.2256      	2.54818      	-2.42189      	543.656      
 129.35      	 824.72      	33429.6      	32722.4      	6667.57      	6685.07      	 10.225      	2.55217      	-2.46886      	547.351      
  129.4      	830.961      	33579.9      	32733.8      	7333.19      	7350.23      	10.2245      	2.55809      	-2.51657      	551.284      
 129.45      	838.746      	33735.3      	32733.5      	8015.38      	8031.96      	 10.224      	 2.5658      	-2.5661      	555.435      
  129.5      	847.806      	33895.8      	32722.6      	8707.01      	8723.12      	10.2236      	2.57486      	-2.61826      	559.615      
 129.55      	857.793      	34062.6      	32704.6      	9398.19      	9413.81      	10.2233      	2.58453      	-2.67347      	563.588      
  129.6      	868.634      	34234.6      	32680.8      	  10081      	10096.1      	 10.223      	2.59401      	-2.73182      	567.206      
 129.65      	880.405      	34404.9      	32645.4      	10752.9      	10767.5      	10.2228      	2.60281      	-2.79309      	570.431      
  129.7      	893.282      	34568.5      	32592.8      	11417.1      	11431.2      	10.2226      	2.61075      	-2.85645      	573.347      
 129.75      	907.695      	34732.2      	32528.2      	12079.1      	12092.7      	10.2225      	2.61764      	-2.92063      	576.158      
  129.8      	923.926      	  34910      	32465.6      	  12742      	12755.1      	10.2224      	2.62327      	-2.98419      	579.035      
 129.85      	941.793      	35112.1      	32416.4      	13405.4      	  13418      	10.2223      	2.62774      	-3.04591      	582.023      
  129.9      	960.805      	35340.9      	32384.7      	14066.8      	  14079      	10.2223      	2.63136      	-3.10497      	585.065      
 129.95      	980.567      	35594.4      	  32371      	14722.2      	14733.8      	10.2224      	2.63446      	-3.16086      	  588.1      
    130      	1000.91      	35867.2      	32373.7      	15364.4      	15375.6      	10.2225      	2.63732      	-3.21336      	591.139      
 130.05      	1021.68      	36150.5      	32388.4      	15984.6      	15995.3      	10.2227      	2.64051      	-3.26253      	594.201      
  130.1      	1042.76      	36435.9      	32411.2      	16575.4      	16585.6      	 10.223      	2.64464      	-3.30868      	597.281      
 130.15      	1064.05      	36718.4      	32440.2      	17132.3      	17142.2      	10.2233      	2.65014      	-3.35222      	600.371      
  130.2      	1085.46      	36993.9      	32472.2      	17656.1      	17665.6      	10.2238      	2.65705      	-3.3935      	603.463      
 130.25      	1106.85      	37258.7      	32502.1      	18150.7      	18159.9      	10.2242      	2.66521      	-3.43272      	606.581      
  130.3      	1128.09      	37509.6      	32526.2      	  18618      	18626.9      	10.2248      	2.67433      	-3.46997      	609.721      
 130.35      	1149.19      	37743.9      	32541.5      	19059.5      	19068.1      	10.2254      	2.68401      	-3.50526      	612.848      
  130.4      	1170.29      	37961.4      	32546.1      	19478.9      	19487.3      	10.2261      	2.69378      	-3.53861      	615.968      
 130.45      	1191.52      	38163.3      	  32541      	19877.8      	19885.9      	10.2268      	 2.7032      	-3.57015      	619.064      
  130.5      	1212.93      	38349.6      	32527.6      	20254.6      	20262.5      	10.2275      	2.71186      	-3.60006      	622.025      
 130.55      	1234.47      	38520.4      	32508.3      	20606.7      	20614.4      	10.2283      	2.71937      	-3.62851      	624.729      
  130.6      	   1256      	38676.1      	32486.9      	20929.6      	  20937      	 10.229      	2.72537      	-3.65546      	 627.07      
 130.65      	1277.54      	38817.9      	32467.6      	  21220      	21227.2      	10.2298      	2.72972      	-3.68079      	628.995      
  130.7      	1299.21      	38948.2      	32452.6      	  21480      	21487.1      	10.2306      	2.73242      	-3.70421      	630.548      
 130.75      	1320.99      	39069.4      	32442.2      	21714.4      	21721.3      	10.2314      	2.73372      	-3.72536      	631.817      
  130.8      	1342.87      	39184.7      	32439.4      	21925.4      	21932.2      	10.2322      	2.73394      	-3.74384      	632.904      
 130.85      	   1365      	39300.7      	32451.5      	22114.3      	22120.9      	 10.233      	2.73354      	-3.7592      	 633.88      
  130.9      	1387.51      	39425.5      	32486.4      	22284.4      	22290.8      	10.2338      	 2.7331      	-3.77118      	634.789      
 130.95      	 1410.2      	39563.3      	  32548      	22437.9      	22444.3      	10.2347      	2.73335      	-3.77998      	 635.65      
    131      	1432.68      	39709.8      	32633.5      	22571.9      	22578.2      	10.2355      	2.73509      	-3.78612      	636.433      
 131.05      	1454.54      	39852.5      	32731.4      	22681.1      	22687.3      	10.2363      	2.73901      	-3.79013      	637.174      
  131.1      	1475.56      	39977.1      	32823.3      	22767.2      	22773.4      	10.2372      	2.74545      	-3.79239      	 638.06      
