# Sensor: Sensor Rotor      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:03      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      7      	      8      	      9      	     10      	     11      	     12      	     13      	     14      	     15      	     16      	     17      	     18      	     19      	     20      	      
Time [s]      	Power (aero)      [    k W      ]      	Torque (aero)      [   k Nm      ]      	Thrust (aero)      [    k N      ]      	    RPM      [    rpm      ]      	    TSR      [             ]      	Demanded collective pitch angle      [      °      ]      	Power coef. (CP)      [      %      ]      	Thrust coef. (CT)      [      %      ]      	Tip speed      [    m/s      ]      	1P (one revolution)      [      s      ]      	nP (blade passing)      [      s      ]      	Azimuth angle      [      °      ]      	Rotation per timestep      [      °      ]      	Wind speed at hub, magnitude      [    m/s      ]      	Wind speed at hub     .x      [    m/s      ]      	Wind speed at hub     .y      [    m/s      ]      	Wind speed at hub     .z      [    m/s      ]      	Wind angle at hub      [      °      ]      	Yaw angle      [      °      ]      
 122.25      	15679.5      	19834.8      	1073.33      	7.54879      	5.30776      	15.6081      	9.56542      	11.7863      	95.5396      	 7.9483      	2.64943      	 201.46      	2.26464      	     18      	      0      	    -18      	      0      	      0      	      0      
  122.3      	15698.7      	19861.9      	1073.39      	7.54767      	5.30697      	15.6078      	9.57709      	11.7869      	95.5254      	7.94948      	2.64983      	203.725      	 2.2643      	     18      	      0      	    -18      	      0      	      0      	      0      
 122.35      	15738.1      	19915.2      	1074.34      	7.54642      	5.30609      	15.6075      	9.60118      	11.7973      	95.5097      	7.95079      	2.65026      	205.989      	2.26393      	     18      	      0      	    -18      	      0      	      0      	      0      
  122.4      	15790.7      	19984.9      	1076.29      	7.54522      	5.30525      	15.6071      	9.63326      	11.8188      	95.4945      	7.95205      	2.65068      	208.253      	2.26357      	     18      	      0      	    -18      	      0      	      0      	      0      
 122.45      	15856.8      	20071.1      	1078.89      	7.54425      	5.30457      	15.6068      	9.67359      	11.8474      	95.4822      	7.95308      	2.65103      	210.517      	2.26327      	     18      	      0      	    -18      	      0      	      0      	      0      
  122.5      	15938.4      	20176.2      	 1082.2      	7.54357      	5.30409      	15.6065      	9.72336      	11.8837      	95.4736      	7.95379      	2.65126      	 212.78      	2.26307      	     18      	      0      	    -18      	      0      	      0      	      0      
 122.55      	16013.4      	  20272      	1086.33      	7.54326      	5.30387      	15.6061      	 9.7691      	 11.929      	95.4697      	7.95412      	2.65137      	215.043      	2.26298      	     18      	      0      	    -18      	      0      	      0      	      0      
  122.6      	  16069      	20341.6      	1090.12      	7.54354      	5.30407      	15.6057      	9.80305      	11.9707      	95.4732      	7.95383      	2.65128      	217.306      	2.26306      	     18      	      0      	    -18      	      0      	      0      	      0      
 122.65      	16106.5      	20386.2      	1092.94      	7.54459      	5.30481      	15.6053      	9.82589      	12.0017      	95.4865      	7.95272      	2.65091      	219.569      	2.26338      	     18      	      0      	    -18      	      0      	      0      	      0      
  122.7      	16129.3      	20410.2      	1094.82      	 7.5464      	5.30608      	15.6049      	 9.8398      	12.0223      	95.5094      	7.95081      	2.65027      	221.833      	2.26392      	     18      	      0      	    -18      	      0      	      0      	      0      
 122.75      	16141.1      	20418.8      	1095.94      	7.54872      	5.30771      	15.6045      	9.84698      	12.0346      	95.5387      	7.94837      	2.64946      	224.096      	2.26462      	     18      	      0      	    -18      	      0      	      0      	      0      
  122.8      	  16146      	20418.1      	1096.49      	7.55129      	5.30951      	15.6041      	9.85002      	12.0406      	95.5712      	7.94567      	2.64856      	226.361      	2.26539      	     18      	      0      	    -18      	      0      	      0      	      0      
 122.85      	16146.6      	20411.7      	1096.69      	7.55396      	5.31139      	15.6037      	9.85039      	12.0428      	95.6051      	7.94285      	2.64762      	228.626      	2.26619      	     18      	      0      	    -18      	      0      	      0      	      0      
  122.9      	16146.9      	20405.2      	1096.68      	7.55648      	5.31316      	15.6034      	9.85052      	12.0427      	 95.637      	7.94021      	2.64674      	230.891      	2.26694      	     18      	      0      	    -18      	      0      	      0      	      0      
 122.95      	16145.4      	20397.7      	1096.67      	7.55854      	5.31461      	 15.603      	9.84961      	12.0426      	 95.663      	7.93805      	2.64602      	233.158      	2.26756      	     18      	      0      	    -18      	      0      	      0      	      0      
    123      	16145.8      	20394.2      	1096.64      	7.56006      	5.31568      	15.6027      	 9.8499      	12.0422      	95.6823      	7.93644      	2.64548      	235.425      	2.26802      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.05      	16145.2      	20390.8      	1096.77      	7.56105      	5.31638      	15.6024      	9.84953      	12.0437      	95.6949      	 7.9354      	2.64513      	237.693      	2.26832      	     18      	      0      	    -18      	      0      	      0      	      0      
  123.1      	  16146      	20390.7      	 1096.9      	7.56146      	5.31667      	15.6021      	9.85002      	12.0451      	   95.7      	7.93498      	2.64499      	239.961      	2.26844      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.15      	16144.6      	20389.4      	1097.15      	7.56128      	5.31654      	15.6019      	9.84915      	12.0478      	95.6977      	7.93517      	2.64506      	 242.23      	2.26838      	     18      	      0      	    -18      	      0      	      0      	      0      
  123.2      	16144.7      	20391.1      	1097.33      	7.56066      	 5.3161      	15.6017      	9.84919      	12.0498      	95.6898      	7.93582      	2.64527      	244.498      	 2.2682      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.25      	16141.9      	20389.7      	1097.62      	7.55987      	5.31555      	15.6016      	9.84749      	 12.053      	95.6799      	7.93664      	2.64555      	246.766      	2.26796      	     18      	      0      	    -18      	      0      	      0      	      0      
  123.3      	16141.6      	20391.2      	1097.76      	7.55919      	5.31507      	15.6014      	 9.8473      	12.0545      	95.6713      	7.93735      	2.64578      	249.034      	2.26776      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.35      	16138.2      	20387.9      	1098.01      	7.55878      	5.31478      	15.6013      	9.84521      	12.0573      	95.6661      	7.93779      	2.64593      	251.302      	2.26763      	     18      	      0      	    -18      	      0      	      0      	      0      
  123.4      	16136.7      	20386.2      	1098.06      	7.55878      	5.31478      	15.6013      	9.84435      	12.0578      	95.6661      	7.93779      	2.64593      	 253.57      	2.26763      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.45      	16130.7      	  20377      	1098.17      	7.55936      	5.31519      	15.6012      	9.84068      	12.0591      	95.6735      	7.93718      	2.64573      	255.837      	2.26781      	     18      	      0      	    -18      	      0      	      0      	      0      
  123.5      	16125.9      	20367.7      	   1098      	7.56057      	5.31604      	15.6012      	9.83774      	12.0571      	95.6887      	7.93591      	 2.6453      	258.105      	2.26817      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.55      	16114.6      	20348.8      	1097.83      	7.56228      	5.31724      	15.6012      	9.83085      	12.0553      	95.7103      	7.93412      	2.64471      	260.373      	2.26868      	     18      	      0      	    -18      	      0      	      0      	      0      
  123.6      	  16102      	20327.4      	1097.29      	7.56429      	5.31866      	15.6012      	9.82314      	12.0494      	95.7358      	7.93201      	  2.644      	262.642      	2.26929      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.65      	16075.8      	20288.7      	1096.69      	7.56641      	5.32015      	15.6012      	9.80719      	12.0428      	95.7626      	7.92979      	2.64326      	264.911      	2.26992      	     18      	      0      	    -18      	      0      	      0      	      0      
  123.7      	16035.9      	20232.8      	1095.47      	7.56847      	 5.3216      	15.6013      	9.78282      	12.0294      	95.7887      	7.92763      	2.64254      	 267.18      	2.27054      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.75      	15985.9      	20164.8      	1093.65      	 7.5703      	5.32288      	15.6014      	 9.7523      	12.0094      	95.8119      	7.92571      	 2.6419      	 269.45      	2.27109      	     18      	      0      	    -18      	      0      	      0      	      0      
  123.8      	15960.9      	20129.6      	 1091.3      	7.57169      	5.32386      	15.6015      	9.73707      	11.9836      	95.8294      	7.92426      	2.64142      	271.721      	2.27151      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.85      	  15938      	20098.5      	1090.16      	7.57255      	5.32447      	15.6017      	9.72311      	11.9711      	95.8404      	7.92335      	2.64112      	273.993      	2.27177      	     18      	      0      	    -18      	      0      	      0      	      0      
  123.9      	15908.4      	20060.4      	1089.13      	7.57286      	5.32468      	15.6019      	9.70508      	11.9598      	95.8442      	7.92303      	2.64101      	276.264      	2.27186      	     18      	      0      	    -18      	      0      	      0      	      0      
 123.95      	15862.6      	20003.3      	1087.83      	7.57255      	5.32447      	15.6022      	9.67708      	11.9455      	95.8404      	7.92335      	2.64112      	278.536      	2.27177      	     18      	      0      	    -18      	      0      	      0      	      0      
    124      	15806.7      	19935.1      	1085.78      	7.57171      	5.32388      	15.6025      	9.64301      	 11.923      	95.8298      	7.92423      	2.64141      	280.808      	2.27151      	     18      	      0      	    -18      	      0      	      0      	      0      
 124.05      	15730.3      	  19842      	1083.29      	7.57051      	5.32303      	15.6028      	9.59642      	11.8957      	95.8145      	7.92549      	2.64183      	283.079      	2.27115      	     18      	      0      	    -18      	      0      	      0      	      0      
  124.1      	15636.5      	19727.3      	1079.81      	7.56907      	5.32202      	15.6032      	9.53916      	11.8574      	95.7963      	  7.927      	2.64233      	285.351      	2.27072      	     18      	      0      	    -18      	      0      	      0      	      0      
