# Sensor: Sensor Node loads [Node TW_1 | Tubular tower]      
# Record count:   14002      
# Storage mode:  Memory      
# Datetime of save: 2024-11-28T17:37:15      
# Statistical parameters for each field (time series) are placed above the column of the respective time series.
      
# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 100 s      
      
# Column      
      1      	      2      	      3      	      4      	      5      	      6      	      
Time [s]      	Gravity load - material (1129) (mag.)      [    k N      ]      	Gravity load - material (1129) (sign)      [    k N      ]      	Gravity load - material (1129)     .x      [    k N      ]      	Gravity load - material (1129)     .y      [    k N      ]      	Gravity load - material (1129)     .z      [    k N      ]      
----------	----------	----------	----------	----------	----------      
    Min      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
    Max      	1.56117 [100.05s]      	-1.56117 [100.05s]      	      0 [100.05s]      	      0 [100.05s]      	-1.56117 [100.05s]      
 394.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  394.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 394.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  394.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 394.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    395      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  395.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  395.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  395.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  395.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  395.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  395.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  395.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  395.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  395.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 395.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    396      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  396.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  396.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  396.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  396.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  396.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  396.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  396.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  396.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  396.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 396.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    397      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  397.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  397.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  397.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  397.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  397.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  397.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  397.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  397.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  397.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 397.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    398      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  398.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  398.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  398.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  398.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  398.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  398.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  398.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  398.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  398.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 398.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    399      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  399.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  399.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  399.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  399.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  399.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  399.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  399.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  399.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  399.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 399.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    400      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.05      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  400.1      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.15      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  400.2      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.25      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  400.3      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.35      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  400.4      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.45      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  400.5      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.55      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  400.6      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.65      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  400.7      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.75      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  400.8      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.85      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
  400.9      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
 400.95      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
    401      	1.56117      	-1.56117      	      0      	      0      	-1.56117      
